Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume
11/27/2017,9352.719727,9818.349609,9352.719727,9818.349609,9818.349609,5653320192,,1/18/2021,1230.313232,1259.450073,1187.311035,1257.279541,1257.279541,25817455560
11/28/2017,9823.429688,10125.7002,9736.299805,10058.79981,10058.79981,6348819968,,1/19/2021,1257.43457,1432.300049,1254.522949,1377.295898,1377.295898,47195935190
11/29/2017,10077.40039,11517.40039,9601.030273,9888.610352,9888.610352,11568799744,,1/20/2021,1375.248413,1405.744141,1243.299927,1382.274048,1382.274048,46784030909
11/30/2017,9906.790039,10801,9202.049805,10233.59961,10233.59961,8310689792,,1/21/2021,1382.684448,1382.684448,1098.476196,1121.570923,1121.570923,45932464754
12/1/2017,10198.59961,11046.7002,9694.650391,10975.59961,10975.59961,6783119872,,1/22/2021,1118.889038,1271.687622,1046.596558,1236.512207,1236.512207,43918338506
12/2/2017,10978.29981,11320.2002,10905.09961,11074.59961,11074.59961,5138500096,,1/23/2021,1235.267944,1272.151123,1200.893311,1230.990601,1230.990601,27253895441
12/3/2017,11082.7002,11858.7002,10862,11323.2002,11323.2002,6608309760,,1/24/2021,1231.210571,1395.111328,1225.274048,1391.609375,1391.609375,36418163554
12/4/2017,11315.40039,11657.2002,11081.79981,11657.2002,11657.2002,6132409856,,1/25/2021,1390.639893,1467.784912,1304.973999,1324.414795,1324.414795,43565777745
12/5/2017,11685.7002,12032,11604.59961,11916.7002,11916.7002,6895260160,,1/26/2021,1323.741699,1376.085083,1253.340332,1357.058105,1357.058105,41572917750
12/6/2017,11923.40039,14369.09961,11923.40039,14291.5,14291.5,12656300032,,1/27/2021,1358.333374,1368.074097,1215.311279,1253.187134,1253.187134,39394416990
12/7/2017,14266.09961,17899.69922,14057.29981,17899.69922,17899.69922,17950699520,,1/28/2021,1251.279785,1356.288696,1226.17395,1332.492188,1332.492188,34637234789
12/8/2017,17802.90039,18353.40039,14336.90039,16569.40039,16569.40039,21135998976,,1/29/2021,1369.086792,1428.981201,1292.240112,1382.522827,1382.522827,53611955259
12/9/2017,16523.30078,16783,13674.90039,15178.2002,15178.2002,13911300096,,1/30/2021,1382.231934,1402.39978,1328.529053,1376.115479,1376.115479,30616574234
12/10/2017,15168.40039,15850.59961,13226.59961,15455.40039,15455.40039,13433299968,,1/31/2021,1376.823608,1378.916016,1288.501587,1314.986206,1314.986206,25198853581
12/11/2017,15427.40039,17513.90039,15404.79981,16936.80078,16936.80078,12153900032,,2/1/2021,1314.855225,1373.845825,1274.357788,1369.040527,1369.040527,29210670920
12/12/2017,16919.80078,17781.80078,16571.59961,17415.40039,17415.40039,14603799552,,2/2/2021,1369.505127,1542.990967,1362.77124,1515.193726,1515.193726,45437142801
12/13/2017,17500,17653.09961,16039.7002,16408.19922,16408.19922,12976900096,,2/3/2021,1514.769653,1660.909546,1510.010254,1660.909546,1660.909546,41874566399
12/14/2017,16384.59961,17085.80078,16185.90039,16564,16564,13777399808,,2/4/2021,1661.170166,1689.186646,1561.853516,1594.762695,1594.762695,44396871836
12/15/2017,16601.30078,18154.09961,16601.30078,17706.90039,17706.90039,14309999616,,2/5/2021,1594.793335,1756.510986,1594.793335,1718.650879,1718.650879,40108628454
12/16/2017,17760.30078,19716.69922,17515.30078,19497.40039,19497.40039,12740599808,,2/6/2021,1717.797485,1738.314453,1649.068726,1677.846802,1677.846802,39873420648
12/17/2017,19475.80078,20089,18974.09961,19140.80078,19140.80078,13314599936,,2/7/2021,1677.605713,1690.036621,1501.750244,1614.227783,1614.227783,39889440151
12/18/2017,19106.40039,19371,18355.90039,19114.19922,19114.19922,14839499776,,2/8/2021,1613.642212,1770.59082,1571.579956,1746.616821,1746.616821,48012285956
12/19/2017,19118.30078,19177.80078,17275.40039,17776.69922,17776.69922,16894499840,,2/9/2021,1746.926147,1815.963623,1711.620605,1768.035034,1768.035034,44180727529
12/20/2017,17760.30078,17934.69922,16077.7002,16624.59961,16624.59961,22149699584,,2/10/2021,1768.039795,1826.696777,1686.542358,1744.243408,1744.243408,41916084617
12/21/2017,16642.40039,17567.69922,15342.7002,15802.90039,15802.90039,16516599808,,2/11/2021,1743.714233,1806.539063,1708.679199,1783.797974,1783.797974,36021495262
12/22/2017,15898,15943.40039,11833,13831.79981,13831.79981,22197999616,,2/12/2021,1783.489136,1861.356934,1744.168945,1843.532593,1843.532593,37905036865
12/23/2017,13948.7002,15603.2002,13828.79981,14699.2002,14699.2002,13086000128,,2/13/2021,1843.986816,1871.603516,1770.612061,1814.109863,1814.109863,35359490535
12/24/2017,14608.2002,14626,12747.7002,13925.79981,13925.79981,11572299776,,2/14/2021,1814.372314,1848.154053,1789.914185,1805.084106,1805.084106,31439114900
12/25/2017,13995.90039,14593,13448.90039,14026.59961,14026.59961,10664699904,,2/15/2021,1804.676758,1833.830566,1683.906616,1779.791016,1779.791016,38955610883
12/26/2017,14036.59961,16461.19922,14028.90039,16099.79981,16099.79981,13454300160,,2/16/2021,1778.945557,1824.518677,1729.641968,1781.067505,1781.067505,34269369268
12/27/2017,16163.5,16930.90039,15114.29981,15838.5,15838.5,12487600128,,2/17/2021,1781.350098,1853.667603,1736.705811,1848.458252,1848.458252,35955412703
12/28/2017,15864.09961,15888.40039,13937.29981,14606.5,14606.5,12336499712,,2/18/2021,1848.206299,1949.903442,1848.206299,1937.449219,1937.449219,28255902969
12/29/2017,14695.79981,15279,14307,14656.2002,14656.2002,13025500160,,2/19/2021,1938.859863,1969.546997,1896.684448,1960.164795,1960.164795,26268814253
12/30/2017,14681.90039,14681.90039,12350.09961,12952.2002,12952.2002,14452599808,,2/20/2021,1959.902954,2036.286499,1830.531494,1919.534058,1919.534058,34696091102
12/31/2017,12897.7002,14377.40039,12755.59961,14156.40039,14156.40039,12136299520,,2/21/2021,1918.673096,1974.259644,1890.368164,1935.601074,1935.601074,23626547717
1/1/2018,14112.2002,14112.2002,13154.7002,13657.2002,13657.2002,10291200000,,2/22/2021,1935.557861,1936.453735,1580.626587,1781.99292,1781.99292,42409646036
1/2/2018,13625,15444.59961,13163.59961,14982.09961,14982.09961,16846600192,,2/23/2021,1781.409058,1781.409058,1378.840942,1570.203979,1570.203979,52029864713
1/3/2018,14978.2002,15572.79981,14844.5,15201,15201,16871900160,,2/24/2021,1571.47644,1710.983765,1511.018921,1626.575684,1626.575684,31329000537
1/4/2018,15270.7002,15739.7002,14522.2002,15599.2002,15599.2002,21783199744,,2/25/2021,1625.393921,1670.224121,1465.05896,1475.703735,1475.703735,24481681873
1/5/2018,15477.2002,17705.19922,15202.79981,17429.5,17429.5,23840899072,,2/26/2021,1478.65332,1559.028931,1407.979248,1446.033691,1446.033691,31435997881
1/6/2018,17462.09961,17712.40039,16764.59961,17527,17527,18314600448,,2/27/2021,1446.929443,1524.932373,1433.786987,1459.973145,1459.973145,20742103233
1/7/2018,17527.30078,17579.59961,16087.7002,16477.59961,16477.59961,15866000384,,2/28/2021,1459.860474,1468.391479,1300.472168,1416.04895,1416.04895,27637026080
1/8/2018,16476.19922,16537.90039,14208.2002,15170.09961,15170.09961,18413899776,,3/1/2021,1417.151123,1567.69458,1416.416138,1564.707642,1564.707642,24032838645
1/9/2018,15123.7002,15497.5,14424,14595.40039,14595.40039,16659999744,,3/2/2021,1564.063477,1597.610107,1461.325439,1492.608765,1492.608765,22523669722
1/10/2018,14588.5,14973.29981,13691.2002,14973.29981,14973.29981,18500800512,,3/3/2021,1491.451172,1650.360596,1481.905762,1575.853149,1575.853149,22674780680
1/11/2018,14968.2002,15018.79981,13105.90039,13405.79981,13405.79981,16534099968,,3/4/2021,1574.623779,1622.953857,1511.103394,1541.914307,1541.914307,22906118718
1/12/2018,13453.90039,14229.90039,13158.09961,13980.59961,13980.59961,12065699840,,3/5/2021,1541.541748,1547.878174,1450.891357,1533.275024,1533.275024,21067146937
1/13/2018,13952.40039,14659.5,13952.40039,14360.2002,14360.2002,12763599872,,3/6/2021,1532.372803,1669.106567,1519.141113,1654.741577,1654.741577,22746262366
1/14/2018,14370.79981,14511.79981,13268,13772,13772,11084099584,,3/7/2021,1655.392456,1730.924194,1636.564453,1723.153809,1723.153809,23809935410
1/15/2018,13767.29981,14445.5,13641.7002,13819.79981,13819.79981,12750799872,,3/8/2021,1724.229248,1835.192139,1670.942017,1834.727905,1834.727905,27630991158
1/16/2018,13836.09961,13843.09961,10194.90039,11490.5,11490.5,18853799936,,3/9/2021,1835.148071,1868.048828,1804.266357,1868.048828,1868.048828,23461244507
1/17/2018,11431.09961,11678,9402.290039,11188.59961,11188.59961,18830600192,,3/10/2021,1868.489014,1873.803223,1766.490479,1799.16626,1799.16626,25154173185
1/18/2018,11198.79981,12107.29981,10942.5,11474.90039,11474.90039,15020399616,,3/11/2021,1798.033936,1843.818848,1734.617065,1826.194946,1826.194946,24013132909
1/19/2018,11429.79981,11992.79981,11172.09961,11607.40039,11607.40039,10740400128,,3/12/2021,1826.546753,1839.497314,1728.980957,1772.102417,1772.102417,22435821312
1/20/2018,11656.2002,13103,11656.2002,12899.2002,12899.2002,11801700352,,3/13/2021,1772.166382,1937.645508,1733.639893,1924.685425,1924.685425,25014689475
1/21/2018,12889.2002,12895.90039,11288.2002,11600.09961,11600.09961,9935179776,,3/14/2021,1923.86377,1930.779785,1845.119995,1854.564331,1854.564331,19344589211
1/22/2018,11633.09961,11966.40039,10240.2002,10931.40039,10931.40039,10537400320,,3/15/2021,1854.08667,1889.196655,1749.606323,1791.702271,1791.702271,26244738810
1/23/2018,10944.5,11377.59961,10129.7002,10868.40039,10868.40039,9660609536,,3/16/2021,1792.413818,1817.060181,1720.053223,1806.971802,1806.971802,23828509590
1/24/2018,10903.40039,11501.40039,10639.79981,11359.40039,11359.40039,9940989952,,3/17/2021,1807.056152,1839.81897,1749.179932,1823.449341,1823.449341,24512917348
1/25/2018,11421.7002,11785.7002,11057.40039,11259.40039,11259.40039,8873169920,,3/18/2021,1823.158447,1848.646118,1705.716064,1782.855103,1782.855103,23263845504
1/26/2018,11256,11656.7002,10470.29981,11171.40039,11171.40039,9746199552,,3/19/2021,1782.568726,1841.196045,1746.473389,1817.624146,1817.624146,21249297710
1/27/2018,11174.90039,11614.90039,10989.2002,11440.7002,11440.7002,7583269888,,3/20/2021,1817.522705,1874.708984,1811.728638,1812.634644,1812.634644,22677674970
1/28/2018,11475.29981,12040.29981,11475.29981,11786.29981,11786.29981,8350360064,,3/21/2021,1812.606567,1823.353027,1764.139282,1788.217041,1788.217041,22977404620
1/29/2018,11755.5,11875.59961,11179.2002,11296.40039,11296.40039,7107359744,,3/22/2021,1788.362183,1811.968262,1674.299805,1691.333984,1691.333984,23599296129
1/30/2018,11306.79981,11307.2002,10036.2002,10106.29981,10106.29981,8637859840,,3/23/2021,1690.871826,1725.108765,1662.539917,1678.650146,1678.650146,21998237965
1/31/2018,10108.2002,10381.59961,9777.419922,10221.09961,10221.09961,8041160192,,3/24/2021,1678.002563,1740.428223,1570.787964,1593.413452,1593.413452,31228051473
2/1/2018,10237.29981,10288.79981,8812.280273,9170.540039,9170.540039,9959400448,,3/25/2021,1593.123291,1625.911499,1560.370483,1595.359253,1595.359253,29650328701
2/2/2018,9142.280273,9142.280273,7796.490234,8830.75,8830.75,12726899712,,3/26/2021,1595.210083,1702.922852,1594.736694,1702.842041,1702.842041,22548516548
2/3/2018,8852.120117,9430.75,8251.629883,9174.910156,9174.910156,7263790080,,3/27/2021,1703.036133,1732.824341,1674.319336,1716.494629,1716.494629,18102277710
2/4/2018,9175.700195,9334.870117,8031.220215,8277.009766,8277.009766,7073549824,,3/28/2021,1716.40564,1728.584106,1672.6604,1691.355957,1691.355957,16599472938
2/5/2018,8270.540039,8364.839844,6756.680176,6955.27002,6955.27002,9285289984,,3/29/2021,1691.263184,1837.187988,1683.716553,1819.684937,1819.684937,22796570548
2/6/2018,7051.75,7850.700195,6048.259766,7754,7754,13999800320,,3/30/2021,1819.466309,1860.974731,1793.922363,1846.033691,1846.033691,22512781703
2/7/2018,7755.490234,8509.110352,7236.790039,7621.299805,7621.299805,9169280000,,3/31/2021,1846.098267,1947.837769,1793.002197,1918.362061,1918.362061,30226902621
2/8/2018,7637.859863,8558.769531,7637.859863,8265.589844,8265.589844,9346750464,,4/1/2021,1919.157227,1989.055054,1912.178467,1977.276855,1977.276855,30914259795
2/9/2018,8271.839844,8736.980469,7884.709961,8736.980469,8736.980469,6784820224,,4/2/2021,1976.932739,2152.451904,1960.678711,2143.225586,2143.225586,34862511022
2/10/2018,8720.080078,9122.549805,8295.469727,8621.900391,8621.900391,7780960256,,4/3/2021,2142.895996,2144.962402,2028.422485,2028.422485,2028.422485,32011518871
2/11/2018,8616.129883,8616.129883,7931.100098,8129.970215,8129.970215,6122189824,,4/4/2021,2027.671265,2110.353516,2007.111816,2093.122803,2093.122803,26006501902
2/12/2018,8141.430176,8985.919922,8141.430176,8926.570313,8926.570313,6256439808,,4/5/2021,2093.260742,2140.985352,2032.387695,2107.887207,2107.887207,28889391170
2/13/2018,8926.719727,8958.469727,8455.410156,8598.30957,8598.30957,5696719872,,4/6/2021,2109.493164,2151.223389,2057.609131,2118.378906,2118.378906,29222865881
2/14/2018,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904,,4/7/2021,2117.728516,2133.1875,1945.442139,1971.077271,1971.077271,36116271935
2/15/2018,9488.320313,10234.79981,9395.580078,10166.40039,10166.40039,9062540288,,4/8/2021,1969.133179,2091.516357,1959.079468,2088.57373,2088.57373,25312956529
2/16/2018,10135.7002,10324.09961,9824.820313,10233.90039,10233.90039,7296159744,,4/9/2021,2088.772217,2102.873779,2055.16333,2072.108887,2072.108887,19812472092
2/17/2018,10207.5,11139.5,10149.40039,11112.7002,11112.7002,8660880384,,4/10/2021,2071.111572,2196.996338,2062.787598,2135.942139,2135.942139,24986243611
2/18/2018,11123.40039,11349.79981,10326,10551.79981,10551.79981,8744009728,,4/11/2021,2136.156982,2165.191406,2119.865723,2157.656982,2157.656982,19692836132
2/19/2018,10552.59961,11273.79981,10513.2002,11225.29981,11225.29981,7652089856,,4/12/2021,2157.361816,2199.71875,2110.368896,2139.353271,2139.353271,21727936609
2/20/2018,11231.79981,11958.5,11231.79981,11403.7002,11403.7002,9926540288,,4/13/2021,2139.364258,2318.42334,2138.55957,2299.187744,2299.187744,29456642939
2/21/2018,11372.2002,11418.5,10479.09961,10690.40039,10690.40039,9405339648,,4/14/2021,2299.3479,2449.6875,2284.563721,2435.10498,2435.10498,35592822986
2/22/2018,10660.40039,11039.09961,9939.089844,10005,10005,8040079872,,4/15/2021,2436.034668,2544.267334,2409.924072,2519.116211,2519.116211,32325606817
2/23/2018,9937.070313,10487.29981,9734.55957,10301.09961,10301.09961,7739500032,,4/16/2021,2516.601807,2547.555664,2318.675049,2431.946533,2431.946533,36196928256
2/24/2018,10287.7002,10597.2002,9546.969727,9813.070313,9813.070313,6917929984,,4/17/2021,2429.980957,2497.385254,2333.682861,2344.89502,2344.89502,32349808978
2/25/2018,9796.419922,9923.219727,9407.05957,9664.730469,9664.730469,5706939904,,4/18/2021,2346.452393,2365.460449,2011.766846,2237.136963,2237.136963,50696368718
2/26/2018,9669.429688,10475,9501.730469,10366.7002,10366.7002,7287690240,,4/19/2021,2238.032715,2276.776855,2086.688721,2166.188721,2166.188721,34060654971
2/27/2018,10393.90039,10878.5,10246.09961,10725.59961,10725.59961,6966179840,,4/20/2021,2161.939453,2345.834961,2060.143799,2330.210938,2330.210938,39433483315
2/28/2018,10687.2002,11089.79981,10393.09961,10397.90039,10397.90039,6936189952,,4/21/2021,2331.160156,2467.200684,2238.366943,2364.751709,2364.751709,38899067643
3/1/2018,10385,11052.29981,10352.7002,10951,10951,7317279744,,4/22/2021,2357.871094,2641.094971,2315.960205,2403.535156,2403.535156,53575904724
3/2/2018,10977.40039,11189,10850.09961,11086.40039,11086.40039,7620590080,,4/23/2021,2401.256348,2439.537109,2117.039551,2363.586182,2363.586182,55413933925
3/3/2018,11101.90039,11528.2002,11002.40039,11489.7002,11489.7002,6690570240,,4/24/2021,2367.199219,2367.740967,2163.693115,2211.625732,2211.625732,31854226936
3/4/2018,11497.40039,11512.59961,11136.09961,11512.59961,11512.59961,6084149760,,4/25/2021,2214.413818,2354.08667,2172.515137,2316.05957,2316.05957,31814355546
3/5/2018,11532.40039,11704.09961,11443.90039,11573.29981,11573.29981,6468539904,,4/26/2021,2319.478027,2536.337402,2308.315186,2534.481689,2534.481689,35208325408
3/6/2018,11500.09961,11500.09961,10694.29981,10779.90039,10779.90039,6832169984,,4/27/2021,2534.03125,2676.392822,2485.375,2662.865234,2662.865234,32275969215
3/7/2018,10803.90039,10929.5,9692.120117,9965.570313,9965.570313,8797910016,,4/28/2021,2664.685547,2757.477295,2564.081543,2746.380127,2746.380127,34269031076
3/8/2018,9951.44043,10147.40039,9335.870117,9395.009766,9395.009766,7186089984,,4/29/2021,2748.649658,2797.972412,2672.106689,2756.876953,2756.876953,32578127990
3/9/2018,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464,,4/30/2021,2757.734131,2796.054932,2728.169922,2773.207031,2773.207031,29777179889
3/10/2018,9350.589844,9531.320313,8828.469727,8866,8866,5386319872,,5/1/2021,2772.838379,2951.440918,2755.908447,2945.892822,2945.892822,28726205272
3/11/2018,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176,,5/2/2021,2945.560059,2984.891846,2860.526123,2952.056152,2952.056152,28032013047
3/12/2018,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808,,5/3/2021,2951.175781,3450.037842,2951.175781,3431.086182,3431.086182,49174290212
3/13/2018,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840,,5/4/2021,3431.131592,3523.585938,3180.742676,3253.629395,3253.629395,62402045158
3/14/2018,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016,,5/5/2021,3240.554688,3541.462646,3213.101563,3522.783203,3522.783203,48334198383
3/15/2018,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952,,5/6/2021,3524.930908,3598.895996,3386.23999,3490.880371,3490.880371,44300394788
3/16/2018,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840,,5/7/2021,3490.105225,3573.290039,3370.261963,3484.729004,3484.729004,39607240515
3/17/2018,8321.910156,8346.530273,7812.819824,7916.879883,7916.879883,4426149888,,5/8/2021,3481.988037,3950.165039,3453.768555,3902.647705,3902.647705,50208491286
3/18/2018,7890.52002,8245.509766,7397.990234,8223.679688,8223.679688,6639190016,,5/9/2021,3911.463135,3981.259033,3743.989014,3928.844727,3928.844727,50568290278
3/19/2018,8344.120117,8675.870117,8182.399902,8630.650391,8630.650391,6729110016,,5/10/2021,3924.41333,4197.473145,3684.45166,3952.293945,3952.293945,62691789007
3/20/2018,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952,,5/11/2021,3948.271973,4178.208984,3783.889404,4168.701172,4168.701172,52679737865
3/21/2018,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856,,5/12/2021,4174.635742,4362.350586,3785.848633,3785.848633,3785.848633,69023382175
3/22/2018,8939.44043,9100.709961,8564.900391,8728.469727,8728.469727,5530390016,,5/13/2021,3828.918457,4032.563477,3549.407227,3715.148438,3715.148438,78398214539
3/23/2018,8736.25,8879.620117,8360.620117,8879.620117,8879.620117,5954120192,,5/14/2021,3720.122314,4171.01709,3703.399902,4079.057373,4079.057373,48174271215
3/24/2018,8901.950195,8996.179688,8665.700195,8668.120117,8668.120117,5664600064,,5/15/2021,4075.95166,4129.185547,3638.12207,3638.12207,3638.12207,42422321751
3/25/2018,8612.80957,8682.009766,8449.099609,8495.780273,8495.780273,4569880064,,5/16/2021,3641.830811,3878.895996,3350.95166,3587.506104,3587.506104,47359478734
3/26/2018,8498.469727,8530.080078,7921.430176,8209.400391,8209.400391,5921039872,,5/17/2021,3581.343018,3587.765625,3129.008789,3282.397705,3282.397705,54061732774
3/27/2018,8200,8232.780273,7797.279785,7833.040039,7833.040039,5378250240,,5/18/2021,3276.872314,3562.465088,3246.404053,3380.070068,3380.070068,40416525218
3/28/2018,7836.830078,8122.890137,7809.169922,7954.47998,7954.47998,4935289856,,5/19/2021,3382.657227,3437.935791,1952.460205,2460.679199,2460.679199,84482912776
3/29/2018,7979.069824,7994.330078,7081.379883,7165.700195,7165.700195,6361229824,,5/20/2021,2439.638672,2993.145264,2170.229004,2784.294189,2784.294189,67610826680
3/30/2018,7171.450195,7276.660156,6683.930176,6890.52002,6890.52002,6289509888,,5/21/2021,2772.341309,2938.205078,2113.347168,2430.621338,2430.621338,53774070802
3/31/2018,6892.47998,7207.850098,6863.52002,6973.529785,6973.529785,4553269760,,5/22/2021,2436.014648,2483.983154,2168.124268,2295.705566,2295.705566,42089937660
4/1/2018,7003.060059,7060.950195,6526.870117,6844.22998,6844.22998,4532100096,,5/23/2021,2298.367188,2384.411621,1737.46875,2109.579834,2109.579834,56005721977
4/2/2018,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000,,5/24/2021,2099.936035,2672.595703,2090.639648,2643.591064,2643.591064,53697121740
4/3/2018,7102.259766,7530.939941,7072.490234,7456.109863,7456.109863,5499700224,,5/25/2021,2649.033203,2750.534912,2394.355469,2706.628906,2706.628906,49558333256
4/4/2018,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000,,5/26/2021,2707.052734,2911.735596,2652.094482,2888.69873,2888.69873,42499766020
4/5/2018,6848.649902,6933.819824,6644.799805,6811.470215,6811.470215,5639320064,,5/27/2021,2888.752441,2888.752441,2642.60791,2736.488525,2736.488525,33373635283
4/6/2018,6815.959961,6857.490234,6575,6636.319824,6636.319824,3766810112,,5/28/2021,2742.468994,2761.363281,2336.361328,2419.90625,2419.90625,39999114805
4/7/2018,6630.509766,7050.540039,6630.509766,6911.089844,6911.089844,3976610048,,5/29/2021,2414.067139,2566.938477,2208.490967,2279.51416,2279.51416,33773720220
4/8/2018,6919.97998,7111.560059,6919.97998,7023.52002,7023.52002,3652499968,,5/30/2021,2278.288818,2472.187744,2188.834473,2390.30542,2390.30542,25876619428
4/9/2018,7044.319824,7178.109863,6661.990234,6770.72998,6770.72998,4894060032,,5/31/2021,2387.198486,2715.85498,2279.505127,2714.945313,2714.945313,31007383150
4/10/2018,6795.439941,6872.410156,6704.149902,6834.759766,6834.759766,4272750080,,6/1/2021,2707.560547,2739.737549,2531.160645,2633.518311,2633.518311,27363223090
4/11/2018,6843.470215,6968.319824,6817.589844,6968.319824,6968.319824,4641889792,,6/2/2021,2634.456055,2801.392334,2555.401367,2706.125,2706.125,27723267359
4/12/2018,6955.379883,7899.22998,6806.509766,7889.25,7889.25,8906250240,,6/3/2021,2708.376221,2891.254883,2667.684326,2855.126465,2855.126465,30038207402
4/13/2018,7901.089844,8183.959961,7758.930176,7895.959961,7895.959961,7764460032,,6/4/2021,2857.165527,2857.165527,2562.637451,2688.195068,2688.195068,34173841611
4/14/2018,7874.669922,8140.709961,7846,7986.240234,7986.240234,5191430144,,6/5/2021,2691.619385,2817.484863,2558.233643,2630.576904,2630.576904,30496672724
4/15/2018,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000,,6/6/2021,2629.748779,2743.441162,2616.162354,2715.092773,2715.092773,25311639414
4/16/2018,8337.570313,8371.150391,7925.72998,8058.669922,8058.669922,5631309824,,6/7/2021,2713.047363,2845.185059,2583.995117,2590.263184,2590.263184,30600111277
4/17/2018,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872,,6/8/2021,2594.602295,2620.846191,2315.546631,2517.438721,2517.438721,41909736778
4/18/2018,7944.430176,8197.799805,7886.009766,8163.419922,8163.419922,6529909760,,6/9/2021,2510.199219,2625.070557,2412.197754,2608.26709,2608.26709,36075832186
4/19/2018,8159.27002,8298.69043,8138.779785,8294.30957,8294.30957,7063209984,,6/10/2021,2611.142578,2619.957764,2435.401611,2471.518555,2471.518555,28753626390
4/20/2018,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208,,6/11/2021,2472.858887,2495.414795,2326.869629,2353.768799,2353.768799,24832564195
4/21/2018,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144,,6/12/2021,2354.752197,2447.227783,2265.758057,2372.484375,2372.484375,25724364410
4/22/2018,8925.05957,9001.639648,8779.610352,8802.459961,8802.459961,6629899776,,6/13/2021,2372.690186,2547.36792,2312.640137,2508.391602,2508.391602,27092945370
4/23/2018,8794.389648,8958.549805,8788.80957,8930.879883,8930.879883,6925190144,,6/14/2021,2508.770508,2606.432861,2469.388184,2537.891113,2537.891113,26964576331
4/24/2018,8934.339844,9732.610352,8927.830078,9697.5,9697.5,10678800384,,6/15/2021,2587.762695,2639.229248,2515.153076,2610.936768,2610.936768,29005279219
4/25/2018,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160,,6/16/2021,2544.864746,2554.628906,2354.350586,2367.663574,2367.663574,24101926180
4/26/2018,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488,,6/17/2021,2367.306396,2457.175537,2312.301514,2372.001953,2372.001953,21871633186
4/27/2018,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920,,6/18/2021,2374.586914,2377.195068,2147.30835,2231.733154,2231.733154,22752818388
4/28/2018,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936,,6/19/2021,2235.15918,2278.415039,2168.88501,2178.499023,2178.499023,18765854896
4/29/2018,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192,,6/20/2021,2171.337891,2275.382813,2049.962646,2246.364502,2246.364502,22535930423
4/30/2018,9426.110352,9477.139648,9166.80957,9240.549805,9240.549805,8673920000,,6/21/2021,2245.317871,2259.464111,1867.185425,1888.44751,1888.44751,33745173825
5/1/2018,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904,,6/22/2021,1886.667603,1993.15979,1707.600586,1874.950073,1874.950073,35547251725
5/2/2018,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872,,6/23/2021,1878.625,2043.530396,1827.571533,1989.736328,1989.736328,28408659206
5/3/2018,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584,,6/24/2021,1968.957397,2032.339355,1887.432007,1988.456299,1988.456299,20272845769
5/4/2018,9695.5,9779.200195,9585.959961,9700.759766,9700.759766,8217829888,,6/25/2021,1989.21582,2017.759521,1794.400391,1813.217285,1813.217285,22774334998
5/5/2018,9700.280273,9964.5,9695.120117,9858.150391,9858.150391,7651939840,,6/26/2021,1810.884277,1850.17981,1719.559448,1829.239258,1829.239258,20637542361
5/6/2018,9845.30957,9940.139648,9465.25,9654.799805,9654.799805,7222280192,,6/27/2021,1830.996948,1979.95813,1811.24585,1978.894653,1978.894653,19885474742
5/7/2018,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840,,6/28/2021,1981.386475,2139.80542,1963.615479,2079.657471,2079.657471,25514602841
5/8/2018,9380.870117,9462.75,9127.769531,9234.820313,9234.820313,7415869952,,6/29/2021,2083.44873,2242.23877,2076.240234,2160.768311,2160.768311,24815124419
5/9/2018,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240,,6/30/2021,2164.216309,2282.989014,2090.760742,2274.547607,2274.547607,25828056268
5/10/2018,9325.959961,9396.040039,9040.519531,9043.94043,9043.94043,6906699776,,7/1/2021,2274.397461,2274.397461,2081.081055,2113.605469,2113.605469,29061701793
5/11/2018,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192,,7/2/2021,2109.892578,2155.596436,2021.824829,2150.040283,2150.040283,31796212554
